name,headquarters,country,continent,region,founded,employees,ceo,market_cap,categories,sector,revenue,link,share_price,founders,address,type
tigenix,leuven,,,,2000,,,,,biotechnology,,,,,,
tractebel,brussels,,,,1986,,,,,business support services,,,,,,
truvo,antwerp,,,,1968,,,,,business support services,,,,,,
tuifly belgium,zaventem,,,,2003,,,,,airlines,,,,,,
ucb,brussels,,,,1928,,,,,pharmaceuticals,,,,,,
umedia,brussels,,,,2010,,,,,broadcasting and entertainment,,,,,,
umicore,brussels,,,,1989,,,,,general mining,,,,,,
unibind,brussels,,,,1939,,,,,containers and packaging,,,,,,
union miniere du haut katanga,brussels,,,,1906,,,,,general mining,,,,,,
van genechten packaging,turnhout,,,,1833,,,,,containers and packaging,,,,,,
van hool,koningshooikt,,,,1947,,,,,commercial vehicles and trucks,,,,,,
vanbreda international,antwerp,,,,1937,,,,,life insurance,,,,,,
vanparys,brussels,,,,1889,,,,,food products,,,,,,
velleman,gavere,,,,1975,,,,,electronic equipment,,,,,,
vincotte,brussels,,,,1873,,,,,business support services,,,,,,
vlm airlines,antwerp,,,,1992,,,,,airlines,,,,,,
volvo car gent,ghent,,,,1965,,,,,automobiles,,,,,,
walloon sme finance and guarantee company,liege,,,,2002,,,,,specialty finance,,,,,,
zetes,brussels,,,,1984,,,,,technology hardware,,,,,,
agrana,vienna,,,,1988,,,,,food products,,,,,,
pewag group,klagenfurt,,,,1479,,,,,industrial machinery,,,,,,
aht cooling systems,rottenmann,,,,1983,,,,,electronic equipment,,,,,,
ammerer bed company,ried im innkreis,,,,1763,,,,,durable household products,,,,,,
aag,premstatten,,,,1981,,,,,semiconductors,,,,,,
andritz,graz,,,,1852,,,,,industrial machinery,,,,,,
atomic skis,altenmarkt im pongau,,,,1955,,,,,recreational products,,,,,,
augarten porcelain,vienna,,,,1923,,,,,durable household products,,,,,,
amag austria metall ag,braunau am inn,,,,1938,,,,,diversified industrials,,,,,,
austria wirtschaftsservice gesellschaft,vienna,,,,1954,,,,,banks,,,,,,
austrian airlines,schwechat,,,,1957,,,,,airlines,,,,,,
b&r,eggelsberg,,,,1979,,,,,electronic equipment,,,,,,
bank austria,vienna,,,,1855,,,,,banks,,,,,,
baumax,klosterneuburg,,,,1976,,,,,home improvement retailers,,,,,,
bawag,vienna,,,,1922,,,,,banks,,,,,,
bene ag,waidhofen an der ybbs,,,,1790,,,,,furnishings,,,,,,
bestattung wien,vienna,,,,1907,,,,,specialized consumer services,,,,,,
billa,wiener neudorf,,,,1953,,,,,food retailers & wholesalers,,,,,,
bohler-uddeholm,vienna,,,,1991,,,,,iron & steel,,,,,,
borealis,vienna,,,,1994,,,,,commodity chemicals,,,,,,
bosendorfer,vienna,,,,1828,,,,,recreational products,,,,,,
bundesimmobiliengesellschaft,vienna,,,,1992,,,,,real estate holding & development,,,,,,
cineplexx cinemas,vienna,,,,1993,,,,,recreational services,,,,,,
cisc semiconductor,klagenfurt,,,,1999,,,,,semiconductors,,,,,,
delfortgroup,traun,,,,2006,,,,,paper,,,,,,
dependeq,vienna,,,,1999,,,,,business support services,,,,,,
diamond aircraft industries,wiener neustadt,,,,1981,,,,,aerospace,,,,,,
doka group,amstetten,,,,1868,,,,,heavy construction,,,,,,
doppelmayr garaventa group,wolfurt,,,,1892,,,,,recreational products,,,,,,
dorotheum,vienna,,,,1707,,,,,specialized consumer services,,,,,,
erste bank,vienna,,,,2008,,,,,banks,,,,,,
fabasoft,linz,,,,1988,,,,,software,,,,,,
fischer,ried im innkreis,,,,1924,,,,,recreational products,,,,,,
frequentis,vienna,,,,1947,,,,,telecommunications equipment,,,,,,
ge jenbacher,jenbach,,,,1959,,,,,industrial machinery,,,,,,
gericom,linz,,,,1990,,,,,computer hardware,,,,,,
gessler,vienna,,,,1777,,,,,distillers & vintners,,,,,,
glock gesmbh,deutsch-wagram,,,,1963,,,,,defense,,,,,,
goldscheider ceramics,vienna,,,,1885,,,,,durable household products,,,,,,
julius blum,hochst,,,,1952,,,,,furnishings,,,,,,
julius meinl,vienna,,,,1862,,,,,beverages,,,,,,
kapsch,vienna,,,,1892,,,,,telecommunications equipment,,,,,,
kika,vienna,,,,1973,,,,,furnishings,,,,,,
kores,vienna,,,,1887,,,,,nondurable household products,,,,,,
ktm,mattighofen,,,,1934,,,,,automobiles,,,,,,
lenzing ag,lenzing,,,,1938,,,,,commodity chemicals,,,,,,
loblich & co,vienna,,,,1738,,,,,industrial machinery,,,,,,
lyoness,graz,,,,2003,,,,,specialized consumer services,,,,,,
magna steyr,graz,,,,2001,,,,,automobiles,,,,,,
mayr-melnhof,vienna,,,,1950,,,,,containers & packaging,,,,,,
neumann international,vienna,,,,1971,,,,,business training & employment agencies,,,,,,
niki,schwechat,,,,2003,,,,,airlines,,,,,,
noctua,vienna,,,,2005,,,,,computer hardware,,,,,,
oaf,floridsdorf,,,,1907,,,,,automobiles,,,,,,
obb,vienna,,,,1923,,,,,railroads,,,,,,
omv,vienna,,,,1956,,,,,exploration & production,,,,,,
onepharm,vienna,,,,2005,,,,,biotechnology,,,,,,
osterreichische industrieholding ag,vienna,,,,1967,,,,,asset managers,,,,,,
osterreichische post,vienna,,,,1999,,,,,delivery services,,,,,,
palfinger,salzburg,,,,1932,,,,,commercial vehicles & trucks,,,,,,
pfanner,lauterach,,,,1856,,,,,beverages,,,,,,
piatnik & sohne,vienna,,,,1824,,,,,recreational products,,,,,,
plansee group,breitenwang,,,,1921,,,,,commodity chemicals,,,,,,
puch,graz,,,,1899,,,,,automobiles,,,,,,
raiffeisen,vienna,,,,1927,,,,,banks,,,,,,
red bull gmbh,fuschl am see,,,,1987,,,,,beverages,,,,,,
rhi ag,vienna,,,,1834,,,,,industrial suppliers,,,,,,
rosenbauer,leonding,,,,1866,,,,,commercial vehicles & trucks,,,,,,
rotax,gunskirchen,,,,1920,,,,,auto components,,,,,,
runtastic,pasching,,,,2009,,,,,software,,,,,,
semperit,vienna,,,,1824,,,,,commodity chemicals,,,,,,
skidata,grodig,,,,1977,,,,,electronic equipment,,,,,,
steyr mannlicher,sankt ulrich bei steyr,,,,1864,,,,,defense,,,,,,
steyr motors gmbh,sankt ulrich bei steyr,,,,2001,,,,,auto components,,,,,,
steyr tractor,floridsdorf,,,,1907,,,,,automobiles,,,,,,
strabag,vienna,,,,1835,,,,,heavy construction,,,,,,
stroh,klagenfurt,,,,1832,,,,,distillers & vintners,,,,,,
swarovski,wattens,,,,1895,,,,,clothing & accessories,,,,,,
taurob,vienna,,,,2010,,,,,autonomous robots,,,,,,
telekom austria,vienna,,,,1998,,,,,fixed line telecommunications,,,,,,
tourradar,vienna,,,,2010,,,,,travel & tourism,,,,,,
tushek&spigel supercars,graz,,,,2012,,,,,automobiles,,,,,,
uniqa,vienna,,,,1922,,,,,full line insurance,,,,,,
verbund,vienna,,,,1947,,,,,alternative electricity,,,,,,
vienna insurance group,vienna,,,,1824,,,,,full line insurance,,,,,,
voestalpine,linz,,,,1938,,,,,iron & steel,,,,,,
wienerberger,vienna,,,,1819,,,,,building materials & fixtures,,,,,,
zumtobel lighting group,dornbirn,,,,1950,,,,,building materials & fixtures,,,,,,
