link,name,country,industry,revenue,employees,founded
http://www.pryce.com.ph/,pryce,philippines,chemicals,223,3097,1989
https://bubzico.com/,bubzi co,australia,retail,3,8,2016
https://delante.co/,delante,poland,sales & marketing,"2,160,094",48,2015
https://www.intumind.de/,intumind,germany,health,"6,560,962",15,2015
https://www.krollcosmetics.com,krollcosmetics,germany,chemicals,"1,940,000",5,2014
https://www.marwincar.com,marwincar,italy,automobiles,"3,908,465",3,2016
https://www.farmacosmo.it,farmacosmo,italy,ecommerce,14,25,2012
https://www.dusapro.de/,dusapro immobilien,germany,property,25,15,2012
https://www.rema-solutions.com/,rema-solutions,germany,support services,6,60,2014
http://www.sharehouse180.net/,share house 180,japan,property,2,20,2014
http://www.forest-one.co.jp/,forest one,japan,health,17,42,2006
https://www.hginfra.com/,hgiel,india,construction,341,"1,965",2003
https://www.bluescale.com.au/,bluescale,australia,technology,2,25,2010
https://www.picocela.com/,picocela,japan,technology,1,25,2008
https://www.phenikaa.com/,phenikaa,vietnam,industrial goods,206,2529,2010
https://www.saljol.de/,saljol,germany,health,"4,146,403",15,2016
https://www.tkdeutschland.de/,tkd solutions,germany,telecoms,"15,874,245",20,2014
https://www.farmermobil.de,farmermobil,germany,industrial goods,"11,649,390",55,2014
https://www.stiltz.co.uk,stiltz lifts,united kingdom,health,14,135,2010
https://eciglogistica.com/,eciglogistica,spain,ecommerce,15,38,2013
https://www.apro.com.sg/,apro-asian protection,singapore,support services,53,"1,560",1985
https://biosciencemarketing.com/,bio-science marketing,malaysia,health,3,34,1996
https://sequretek.com/,sequretek,india,cyber security,3,376,2013
https://protea.co.jp/,protea japan,japan,beauty,61,136,1991
https://www.ifastcorp.com/,ifast corporation,singapore,fintech,91,,2000
https://kuori.tech/,kuori,finland,technology,"2,501,902",15,2016
https://www.nexumstp.it,nexumstp,italy,support services,"19,882,231",240,2015
https://www.pipedrive.com,pipedrive,estonia,technology,33,300,2010
https://www.forsythbarnes.com/,forsyth barnes,united kingdom,support services,4,18,2014
https://www.brilliantpolymers.com/,brilliant polymers,india,chemicals,49,112,2011
https://www.ganeshremedies.com/,sgr,india,pharmaceuticals,6,79,1995
https://www.rarejob.co.jp/,rarejob,japan,education,49,816,2007
https://www.flitto.com/crowd,flitto,south korea,technology,1,63,2012
http://yongmao.listedcompany.com/,yongmao holdings,singapore,industrial goods,136,,1992
https://ferroamp.com/,ferroamp,sweden,energy,"7,645,003",42,2010
https://www.net-it-systemhaus.com,net it systemhaus,germany,technology,"4,280,960",83,2014
https://www.leslipfrancais.fr,le slip francais,france,fashion,13,52,2011
https://www.gute-marken.com/,gute marken online,germany,ecommerce,11,6,2011
https://www.artistchai.co.kr/,chai,south korea,advertising,28,270,2004
https://protea.co.jp/,protea,japan,beauty,75,129,1991
https://www.ackama.com/,ackama,new zealand,technology,3,45,2010
http://lizardstorm.com/,lizard storm,singapore,sales & marketing,1,6,2016
https://www.ibstower.com/,ibs inti bangun sejahtera,indonesia,telecoms,81,462,2006
https://www.valorrep.com/,valor real estate partners,uk,financial services,"4,534,588",23,2016
https://supermetrics.com,supermetrics,finland,technology,"13,646,634",71,2013
https://www.moluna.de,moluna,germany,retail,"16,876,990",8,2014
https://cabinet-ares.com,ares,france,support services,4,22,2012
https://www.capitalontap.com/en/,new wave capital,united kingdom,fintech,44,73,2012
https://www.gushcloud.com/,gushcloud talent agency,singapore,sales & marketing,17,200,2011
https://boustead.sg/,boustead singapore,singapore,industrial goods,496,"1,114",1828
http://www.wse.sg/,wse,singapore,energy,1,13,2016
https://yeoplumber.com.my/,yeo plumber,malaysia,construction,3,26,2000
https://www.bm-sms.co.jp/en/,sms,japan,support services,323,2968,2003
https://www.vostronet.com/,vostronet,australia,telecoms,2,15,2015
https://www.anexiti.com/,anexiti,france,technology,"2,565,735",14,2013
https://www.genius.paris/,genius,france,support services,"2,417,902",23,2017
https://www.computersparts.it,computers parts,italy,ecommerce,"2,724,692",14,2015
https://www.strv.com,strv,czech republic,technology,5,135,2009
https://www.my-portage.com/,my portage,france,support services,4,73,2013
https://www.born-stahlbau.de/,born stahlbau,germany,construction,3,9,2015
https://supple.com.au/,supple,australia,advertising,4,47,2012
https://47co.jp/,47 holdings,japan,management consulting,17,78,2015
https://reform-nisso.co.jp/,nissou,japan,construction,25,45,1988
https://www.jubilantfoodworks.com/,jubilant foodworks,india,food & beverage,549,31514,1995
https://centurypacific.com.ph/,century pacific food,philippines,food & beverage,854,2855,2013
http://www.trichemical.com/,tri chemical laboratories,japan,chemicals,75,167,1978
https://www.instilla.it/,instilla,italy,advertising,"2,993,310",31,2015
https://www.herrles-industriemontagen.de,herrles,germany,automobiles,"7,430,450",43,2009
https://www.neuwagen24.de,neuwagen24de,germany,automobiles,18,7,2011
https://www.tecracer.de/,tecracer consulting,germany,technology,5,26,2015
https://www.medical-net.it/,medical net,italy,education,2,8,2009
https://www.smtp2go.com/,smtp2go,new zealand,technology,2,30,2006
https://moschip.com/,moschip,india,technology,14,600,1999
https://www.kitanotatsujin.com/,kitanotatsujin corporation,japan,chemicals,86,176,2000
https://enviropacific.com.au/,enviropacific,australia,construction,139,271,2001
https://www.milkmantra.com/,milk mantra,india,food & beverage,32,1200,2009
https://www.comture.com/en/,comture,japan,technology,192,1228,1985
https://footdistrict.com/,footdistrict,spain,ecommerce,"14,942,262",60,2012
https://samyroad.com,samyroad,spain,advertising,"12,213,158",69,2012
https://www.brausturm.de,brausturm bierverlag,germany,food & beverage,1,8,2014
http://www.midstreamlighting.com/,midstream lighting,united kingdom,technology,5,8,2012
http://goodone.lt/,good one,lithuania,sales & marketing,10,22,2009
https://www.bluconnection.com/,bluconnection,singapore,chemicals,31,9,2009
https://www.propertydbk.com/,property data bank,japan,technology,20,68,2000
https://www.maveric-systems.com/,maveric systems,india,fintech,51,"1,947",2000
https://www.hunet.co.kr/,hunet,south korea,education,39,326,1999
http://www.qxyresources.com/,qxy resources,singapore,construction,28,109,2004
https://www.globalspace.in/,globalspace,india,technology,3,59,2010
https://www.spiideo.com/,spiideo,sweden,technology,"4,799,358",36,2012
https://contractpodai.com/,contractpodai,uk,technology,"4,875,622",118,2012
https://www.lendingworks.co.uk,lending works,uk,fintech,"8,710,875",42,2012
https://www.trencadis.ro,trencadis,romania,technology,6,40,2007
https://www.lapelleweb.it/,lapelle,italy,industrial goods,19,9,2006
https://www.ifastcorp.com/,ifast corporation,singapore,fintech,62,970,2000
https://okcs.co.jp/,onkochishin,japan,travel & leisure,1,125,2011
http://www.nci-md.com/,neurocuticals,japan,technology,5,30,2009
https://www.gobolt.in/,gobolt,india,transport,1,147,2015
https://www.sigmaxyz.com/,sigmaxyz,japan,management consulting,147,524,2008
https://www.willplus.co.jp/,willplus,japan,automobiles,322,487,2007
https://www.tarhanbau.de/,tarhan bauausfuhrungen,germany,construction,"1,851,000",15,2017
https://www.matillion.com/,matillion,uk,technology,"24,580,709",218,2010
https://www.fimarsud.it,fimarsud,italy,industrial goods,"2,851,238",9,2012
https://www.sfam-group.eu,sfam group,france,insurance,240,1300,1999
https://eestimetsameister.ee/,eesti metsameister,estonia,agricultural commodities,7,10,2012
https://www.cookies.digital/,cookies factory,italy,advertising,5,13,2013
https://www.everedgeglobal.com/,everedge global,new zealand,management consulting,2,18,2008
https://www.activate.sg/,activate interactive,singapore,technology,8,107,1997
https://www.chinabank.ph/,china bank,philippines,financial services,883,10,1920
https://katrinagroup.com/,katrina group,singapore,restaurants,61,,1995
https://www.amoliindia.com/,amoli,india,pharmaceuticals,71,905,1992
https://www.macrokiosk.com/,macro kiosk,malaysia,technology,61,255,2000
https://extramile.live/,extra mile live service,germany,retail,"2,637,501",5,2017
https://www.littlebigconnection.com/,littlebig connection,france,support services,"111,538,883",173,2013
https://www.parlem.com,parlem telecom companyia de telecomunicacions,spain,telecoms,"10,991,040",27,2014
https://www.velvetmedia.it,velvet media italia,italy,advertising,"5,028,282",71,2013
https://www.alkemillacosmetici.it,alkemilla eco bio cosmetic,italy,ecommerce,2,9,2013
https://www.mc2-technologies.com/,mc2 technologies,france,technology,7,42,2004
https://www.e2eresearch.com/,e2e research services,india,media,2,122,2011
https://www.takeuchi-const.co.jp/,takeuchi construction,japan,architecture,46,65,1990
https://www.forest-interactive.com/,forest interactive,malaysia,telecoms,6,99,2006
https://enigmo.co.jp/,enigmo,japan,ecommerce,56,90,2004
https://www.sourcecentral.com.au/,source central partners,australia,technology,7,32,2005
https://spcservice.it/,spc general service,italy,construction,"6,788,660",50,2011
https://www.bk-retail.de,bk beachhouse mode,germany,retail,"4,958,720",32,2015
https://www.bnya.es,bufete navarro asociados laboral,spain,law,3,37,2006
http://www.sis-systemy.cz/,stavebni interierove systemy,czech republic,construction,21,44,2015
http://www.highlandfoods.com/,highland foods,south korea,food & beverage,496,70,1999
https://www.accely.com/,accely,india,technology,1,71,2001
https://www.morino-nakama.jp/,lateral kids,japan,education,20,621,2013
http://www.kodaonline.com/,koda,singapore,interiors,57,2070,1972
https://www.mphasis.com/,mphasis,india,technology,1,24485,1998
https://katitas.jp/,katitas,japan,property,827,838,1978
https://www.jobandtalent.com/,jobandtalent,spain,technology,"352,879,165",801,2008
https://www.financialhouse.io/,financial house,uk,fintech,"18,766,625",20,2016
https://www.levertouch.com,lever touch,italy,automobiles,"35,272,960",83,2011
https://www.fashion-commerce.it,fashion commerce,italy,ecommerce,"1,666,470",3,2016
https://www.sitca.fr,groupe cochez,france,transport,21,150,2008
https://www.cosos-tec.de/,cosos,germany,industrial goods,4,45,2015
https://halalbooking.com/,halalbooking,united kingdom,travel & leisure,3,50,2014
https://elite-jsc.com/,elite technology jsc,vietnam,technology,132,280,1995
https://www.asiapay.com/,asiapay,hong kong,financial services,15,150,2000
https://www.radicokhaitan.com/,radico khaitan,india,food & beverage,344,1145,1943
https://mylead.global/,mylead,poland,sales & marketing,"2,004,501",42,2013
https://www.mia-platform.eu/,mia-platform,italy,technology,"6,515,510",74,2016
https://www.bluefinfitness.com,bluefin trading,uk,ecommerce,"15,503,202",10,2013
https://www.4dealer.it,for dealer,italy,automobiles,1,7,2014
https://idento.fr/,idento,france,management consulting,2,25,2015
https://www.megaworldcorp.com/,megaworld,philippines,property,"1,330.00",1073,1989
http://www.editsuits.com/,edit suits,singapore,fashion,2,19,2013
https://www.tecnimed.it/,tecnimed,italy,health,"9,551,790",32,1976
https://labelexperience.com,label experience,france,management consulting,"2,391,461",16,2015
https://www.unicoenergia.it,unicoenergia,italy,energy,"8,664,588",14,2013
https://www.supermetrics.com,supermetrics,finland,advertising,2,16,2013
http://t-watt.cz/,t-watt,czech republic,energy,125,11,2014
https://www.drdoctor.co.uk/,drdoctor,united kingdom,health,2,26,2012
https://www.teshagroup.com/,tesha corporation,singapore,agricultural commodities,2,2,2012
https://www.decision-science.com/,decision science agency,singapore,management consulting,4,37,2013
http://www.buildmetfibres.com/,buildmet fibres,india,industrial goods,24,1269,1984
https://www.longevity.co.uk/,longevity partners,uk,retail,"2,336,243",22,2015
http://nexumstp.it/,nexumstp,italy,management consulting,"25,667,400",345,2015
https://www.parkster.com/de,parkster,sweden,technology,"45,307,521",9,2011
https://www.yourpersonaljames.com,your personal,italy,transport,1,10,2011
https://www.skillsday.com/,skillsday,france,technology,1,25,2015
https://sonarworks.com/,sonarworks,latvia,technology,2,39,2012
http://www.intelorg.com.sg/,intelorg,singapore,retail,227,15,1990
https://bitz.com.my/,bitz,malaysia,support services,6,390,2006
https://powermatic.com.sg/,powermatic data systems,singapore,technology,15,,1989
https://www.g-on.fr/,g-on,france,support services,"1,810,459",16,2016
https://www.studapart.com,studapart,france,property,"2,590,000",23,2013
https://www.ammitaly.com,amm italy,italy,aerospace & defence,5,6,2011
https://www.griep-baulogistik.de/,griep baulogistik,germany,construction,16,63,2012
https://www.benjaminbarker.co/,benjamin barker aust,singapore,retail,9,77,2009
https://nswautomation.com/,nsw automation,malaysia,technology,3,75,2004
https://www.picnic-media.com/,picnic,uk,advertising,"1,508,869",10,2016
https://www.egomnia.com/,egomnia,italy,technology,"1,901,140",36,2012
https://www.global-work.it,global work,italy,telecoms,"2,520,972",58,2011
https://www.evondos.com,evondos,finland,pharmaceuticals,"7,015,284",79,2008
https://www.innovamaxx.de,innovamaxx,germany,sales & marketing,16,110,2012
https://www.centrodentalevaldostano.it,cdv,italy,health,1,10,2013
https://www.checkout.com/,checkoutcom,united kingdom,fintech,63,260,2012
https://www.jll.co.jp/,japan lifeline,japan,health,475,1074,1981
https://www.sog.com.sg/,singapore o&g,singapore,health,29,82,2011
https://loyaltylion.com/,loyaltylion,uk,technology,"4,483,296",40,2012
https://remarkable.com/,remarkable,norway,technology,"115,793,390",142,2016
http://n/a,gusto,france,food & beverage,"4,300,000",10,2012
https://www.nephostechnologies.com,nephos technologies,uk,technology,"17,367,746",26,2011
https://www.tiptrading.it,tip srl,italy,energy,16,3,2011
https://www.zeitwerk-personal.de/,zeitwerk personal,germany,support services,4,7,2015
https://www.shakeyspizza.ph/,shakey's pizza asia ventures,philippines,restaurants,173,1749,1975
https://www.firstgen.com.ph/,first gen corporation,philippines,energy,2151,1943,1998
https://www.trans-action.co.jp/,transaction,japan,personal & household goods,151,442,1987
https://www.kubrickgroup.com/uk/,kubrick,uk,management consulting,"32,614,354",673,2016
https://contrader.it/,contrader,italy,technology,"4,682,960",35,2012
https://9y.co,9y,austria,technology,"1,836,182",18,2015
https://www.teamtailor.com,teamtailor,sweden,technology,"5,903,756",90,2013
https://gb.readly.com,readly international,sweden,media,13,31,2012
https://tresorit.com/,tresorit,hungary,technology,4,89,2011
https://www.oxwork.com/,oxwork,france,retail,3,9,2014
https://www.puregold.com.ph/,puregold price club,philippines,retail,"3,253.15",10343,1998
https://www.jpspl.com/,jpspl - jp structures,india,construction,44,100,2009
https://www.tenda.co.jp/,tenda,japan,technology,27,203,1995
https://www.samont.com/,samont,germany,industrial goods,"19,577,339",89,2008
https://www.sirive.it/,sirive,italy,construction,"4,527,690",5,2017
https://www.capitalontap.com,capital on tap,uk,fintech,"82,823,864",100,2012
